"cell.type","term","parameter","setSize","enrichmentScore","NES","P.Value","p.adjust","qvalues","rank","leading_edge","core_enrichment","ont","adj.P.Val"
"CD8_CM","Baseline.covid.m","WNT_BETA_CATENIN_SIGNALING",23,-0.264433109058179,-0.761372688136791,0.822676727561557,0.955167689649439,0.887152652925175,2031,"tags=30%, list=25%, signal=23%","CSNK1E/AXIN2/PPARD/NCSTN/DVL2/PSEN2/LEF1","Hallmark",0.859161300622639
"CD8_CM","Baseline.covid.m","transcription regulation in cell development (M49)",19,-0.272895166535841,-0.749223680682087,0.826504097541475,0.955167689649439,0.887152652925175,998,"tags=16%, list=12%, signal=14%","FES/MSH2/PAK1","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","MYC_TARGETS_V1",147,-0.20951802732208,-0.854159008089554,0.831976744186047,0.955167689649439,0.887152652925175,1668,"tags=23%, list=21%, signal=19%","HPRT1/MRPS18B/NOP16/UBE2E1/HNRNPA1/GNL3/ORC2/EIF3D/RPL22/CCT3/SNRPD2/PABPC1/CCT4/EIF3J/CSTF2/RPL18/RSL1D1/IFRD1/POLE3/RPS10/MCM6/ILF2/NDUFAB1/TUFM/RANBP1/CDK4/RPL34/APEX1/EIF1AX/RPS5/LDHA/SSB/CAD/PRDX4","Hallmark",0.859161300622639
"CD8_CM","Baseline.covid.m","CHOLESTEROL_HOMEOSTASIS",44,0.235749145991692,0.786558500131052,0.840881272949816,0.955167689649439,0.887152652925175,1210,"tags=18%, list=15%, signal=16%","MVD/SREBF2/LDLR/ANXA5/ETHE1/GUSB/STARD4/ALCAM","Hallmark",0.859161300622639
"CD8_CM","Baseline.covid.m","cell cycle (III) (M103)",29,0.247652603288189,0.758100428980639,0.850060216780409,0.955167689649439,0.887152652925175,1873,"tags=31%, list=23%, signal=24%","SKP2/SMC3/CDC7/MCM4/CCNB1/CDC23/RBL2/TFDP1/SMC1A","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","enriched in B cells (III) (M47.2)",11,-0.294892844262268,-0.699887651167219,0.856348102523346,0.955167689649439,0.887152652925175,1368,"tags=27%, list=17%, signal=23%","FCRL3/HLA-DOA/ALOX5","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","B cell surface signature (S2)",27,-0.249849976751713,-0.746189981877642,0.861409796893668,0.955167689649439,0.887152652925175,985,"tags=19%, list=12%, signal=16%","FCRL3/HLA-DOA/NT5E/ITM2C/CCR6","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","cell cycle (I) (M4.1)",51,-0.227373422397684,-0.778069141526456,0.866874878001171,0.955167689649439,0.887152652925175,950,"tags=12%, list=12%, signal=10%","MCM6/NCAPH/RANBP1/DTYMK/CKS1B/FANCD2","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","golgi membrane (II) (M237)",10,-0.2929216962793,-0.67652224099548,0.877799607072692,0.958331681116058,0.890091344689837,1525,"tags=30%, list=19%, signal=24%","GALNT7/C3orf58/ARFIP1","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","MHC-TLR7-TLR8 cluster (M146)",13,0.261859182519927,0.651169607535675,0.911343945194439,0.972729770572881,0.903464183194626,2025,"tags=38%, list=25%, signal=29%","HLA-B/CD74/HLA-DPA1/HLA-DRA/HLA-DRB1","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","T cell surface signature (S0)",17,0.248122206733294,0.662444137005198,0.920256461630936,0.972729770572881,0.903464183194626,488,"tags=12%, list=6%, signal=11%","ANKH/CD3G","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","MYC_TARGETS_V2",39,-0.213013331797249,-0.692847411929849,0.936331775700935,0.972729770572881,0.903464183194626,2859,"tags=54%, list=36%, signal=35%","WDR74/HSPD1/GRWD1/TBRG4/MRTO4/DDX18/MCM5/TFB2M/NPM1/RCL1/PPAN/DCTPP1/PRMT3/NOP16/GNL3/SLC29A2/IPO4/RABEPK/RRP12/CDK4/FARSA","Hallmark",0.936331775700935
"CD8_CM","Baseline.covid.m","E2F1 targets (Q3) (M10.0)",19,0.232548575573776,0.639779188595482,0.937787557511502,0.972729770572881,0.903464183194626,1112,"tags=16%, list=14%, signal=14%","KIAA0101/UNG/MCM4","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","respiratory electron transport chain (mitochondrion) (M219)",16,0.237379802922219,0.624720234419076,0.940239043824701,0.972729770572881,0.903464183194626,2691,"tags=56%, list=34%, signal=37%","COX7B/CYC1/COX6C/UQCRH/UQCRC2/UQCRC1/COX5B/UQCRQ/COX8A","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","transcription elongation, RNA polymerase II (M234)",10,-0.256323566240922,-0.591996412884068,0.944007858546169,0.972729770572881,0.903464183194626,5950,"tags=100%, list=74%, signal=26%","UQCRQ/TCEB2/UQCR10/POLR2J/POLR2I/AURKAIP1/POLR2E/MIF/POLR2L","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","cell adhesion (GO) (M117)",16,0.233143512604476,0.613571449864583,0.948207171314741,0.972729770572881,0.903464183194626,1310,"tags=25%, list=16%, signal=21%","PTPRC/PSTPIP1/CORO1A/PLEK","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","DC surface signature (S5)",22,0.218461333345395,0.622827691569555,0.961615353858457,0.978053223155182,0.908408566398002,1210,"tags=18%, list=15%, signal=15%","LAMP2/CRIM1/SLC38A6/ALCAM","BTM",0.989090078254412
"CD8_CM","Baseline.covid.m","mismatch repair (I) (M22.0)",19,-0.198610078044848,-0.545276692080123,0.98301019388367,0.991340788747091,0.920749958588629,950,"tags=21%, list=12%, signal=19%","RACGAP1/CHEK1/MCM6/MSH2","BTM",0.993909626719057
"CD8_CM","Baseline.covid.m","cell cycle, mitotic phase (M230)",10,-0.194182162616934,-0.448476686717319,0.993909626719057,0.993909626719057,0.923135876209651,3063,"tags=60%, list=38%, signal=37%","TUBE1/CD28/RANBP2/MIS12/TTC19/HACE1","BTM",0.993909626719057
"CD8_CM","D1.covid.m.sub.baseline","INTERFERON_ALPHA_RESPONSE",63,0.602805686648811,2.1475111039475,0.000210304942166141,0.0128094725511302,0.0121239589824939,1436,"tags=51%, list=18%, signal=42%","B2M/GBP2/NUB1/LY6E/IFITM2/PSME2/IRF1/PNPT1/IFITM1/IFI44L/PSMB9/GBP4/SP110/STAT2/TRAFD1/SAMD9L/PSMB8/BST2/PSME1/IFIT2/OGFR/CD47/RIPK2/PARP12/IRF7/CMPK2/HLA-C/PARP9/ADAR/RSAD2/CASP8/CD74","Hallmark",0.00505920344456405
"CD8_CM","D1.covid.m.sub.baseline","INTERFERON_GAMMA_RESPONSE",129,0.526013598075889,2.10175541873113,0.000215285252960172,0.0128094725511302,0.0121239589824939,1362,"tags=36%, list=17%, signal=31%","B2M/XAF1/LY6E/IFITM2/PSME2/HLA-B/IRF1/PNPT1/IFI44L/PSMB9/GBP4/SP110/STAT1/STAT2/TRAFD1/MX2/SAMD9L/APOL6/RBCK1/IRF5/RNF213/PSMB8/HLA-DMA/SLAMF7/BST2/PSME1/PNP/IFIT2/MT2A/NLRC5/OGFR/RIPK1/ST3GAL5/RIPK2/PARP12/IRF7/CMPK2/GCH1/PSMB10/HLA-DRB1/TOR1B/GZMA/ADAR/NFKBIA/PFKP/RSAD2/CASP8","Hallmark",0.00505920344456405
"CD8_CM","D1.covid.m.sub.baseline","enriched in NK cells (I) (M7.2)",34,0.606999548412054,1.91240260844099,0.000415627597672485,0.0164865613743419,0.0156042641933179,1478,"tags=44%, list=18%, signal=36%","SH2D2A/GZMM/PRF1/ZAP70/SLAMF7/EOMES/TBX21/CST7/GIMAP7/CTSW/FASLG/GZMA/NKG7/TGFBR3/ARL4C","BTM",0.029925187032419
"CD8_CM","D1.covid.m.sub.baseline","MITOTIC_SPINDLE",109,-0.424851772908728,-1.64044861314844,0.000753579502637528,0.0224189902034665,0.0212192123111093,2242,"tags=44%, list=28%, signal=32%","TSC1/FSCN1/KIF5B/CDK5RAP2/DYNC1H1/PDLIM5/KIFAP3/ARAP3/CENPE/RALBP1/ARHGEF12/STK38L/WASL/GEMIN4/MID1IP1/PREX1/MYO9B/HDAC6/PPP4R2/CENPJ/RASA2/PAFAH1B1/LRPPRC/ITSN1/KLC1/KIF11/KPTN/PCM1/CDC27/CEP72/MYH9/CCDC88A/DST/NUSAP1/NIN/NOTCH2/NUMA1/UXT/ARFGEF1/CKAP5/KNTC1/FLNB/TLK1/FGD4/RHOF/EPB41/SMC3/HOOK3","Hallmark",0.0118060788746546
"CD8_CM","D1.covid.m.sub.baseline","ALLOGRAFT_REJECTION",115,0.401678463032483,1.57961566572738,0.00257234726688103,0.0612218649517685,0.0579455068539516,1918,"tags=37%, list=24%, signal=29%","B2M/GBP2/TLR1/HLA-E/PRF1/HLA-DMB/ZAP70/STAT1/CD8B/CDKN2A/HLA-DOA/FLNA/HLA-DMA/IL12RB1/EIF4G3/GCNT1/CD47/RIPK2/CD2/PTPRC/IRF7/HCLS1/CCL4/CCR2/PSMB10/SRGN/FASLG/UBE2D1/GZMA/CD3D/GALNT1/CD8A/CD74/F2R/CTSS/LCK/CSF1/TAP1/LY86/RPS19/CCR5/TPD52/IFNG","Hallmark",0.0302250803858521
"CD8_CM","D1.covid.m.sub.baseline","MHC-TLR7-TLR8 cluster (M146)",13,0.725352143229281,1.80477701999433,0.00344268934791414,0.068280005400297,0.0646259228468092,1707,"tags=69%, list=21%, signal=55%","HLA-E/HLA-B/HLA-DQB1/HLA-F/HLA-C/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1","BTM",0.123936816524909
"CD8_CM","D1.covid.m.sub.baseline","UV_RESPONSE_DN",57,-0.455257125840001,-1.56768356870116,0.00826923076923077,0.124610364309371,0.117941698196397,1991,"tags=49%, list=25%, signal=37%","NFKB1/PDLIM5/ACVR2A/INPP4B/MAPK14/PIAS3/SIPA1L1/ATXN1/TGFBR2/CDKN1B/RASA2/ANXA4/SRI/DYRK1A/BHLHE40/ICA1/SMAD3/FBLN5/PHF3/YTHDC1/NR3C1/NOTCH2/PRKCA/DBP/MT1E/PEX14/SLC7A1/PIK3CD","Hallmark",0.0656211442301448
"CD8_CM","D1.covid.m.sub.baseline","WNT_BETA_CATENIN_SIGNALING",23,-0.59039602764184,-1.67780777381489,0.00837716734852913,0.124610364309371,0.117941698196397,912,"tags=35%, list=11%, signal=31%","CUL1/SKP2/PTCH1/KAT2A/LEF1/FRAT1/AXIN2/TCF7","Hallmark",0.0656211442301448
"CD8_CM","D1.covid.m.sub.baseline","GLYCOLYSIS",92,0.392061371774384,1.49304800844608,0.0101608806096528,0.134349421394299,0.127159558506766,1483,"tags=28%, list=19%, signal=23%","LDHA/NDUFV3/SLC16A3/PKM/ALG1/GNPDA1/SAP30/POLR3K/PDK3/PMM2/RBCK1/ARPP19/PRPS1/GMPPB/PAM/PSMC4/GLCE/B4GALT1/NASP/PLOD1/UGP2/AK3/PFKP/MDH1/PPIA/TXN","Hallmark",0.0682230555219548
"CD8_CM","D1.covid.m.sub.baseline","regulation of transcription, transcription factors (M213)",10,-0.719713762011558,-1.64807580648823,0.0135987386677178,0.161824990145842,0.153164740783769,1335,"tags=50%, list=17%, signal=42%","CLK1/KIAA1109/PPP1R12A/FMR1/BTAF1","BTM",0.326369728025227
"CD8_CM","D1.covid.m.sub.baseline","enriched in antigen presentation (I) (M71)",12,0.666129733368133,1.62317780699101,0.0217214778725132,0.234986896984461,0.222411304531953,1707,"tags=58%, list=21%, signal=46%","AGPAT9/HLA-DQB1/FAR2/HLA-DRB1/CD74/HLA-DPB1/HLA-DPA1","BTM",0.350649350649351
"CD8_CM","D1.covid.m.sub.baseline","viral sensing & immunity; IRF2 targets network (I) (M111.0)",10,0.688886435273691,1.59725362598017,0.0243506493506494,0.241477272727273,0.228554340396446,1968,"tags=70%, list=25%, signal=53%","PSMB8/BST2/RIPK2/CTSS/TAP1/LY86/FES","BTM",0.350649350649351
"CD8_CM","D1.covid.m.sub.baseline","T cell activation (II) (M7.3)",24,0.484968537610314,1.40899492704854,0.0676891615541922,0.604162219850587,0.571829787916964,2136,"tags=54%, list=27%, signal=40%","ZAP70/IL12RB1/SLAMF7/GZMA/GPR171/CD3D/NKG7/SP140/LCK/SLAMF1/CCR5/IFNG/CXCR3","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","TLR and inflammatory signaling (M16)",15,0.549295360769539,1.41988522623552,0.0772828960748424,0.604162219850587,0.571829787916964,2140,"tags=40%, list=27%, signal=29%","TLR1/PILRA/ALOX5/LILRB1/FES/TLR5","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","small GTPase mediated signal transduction (M215)",14,0.555953785849894,1.41062746377527,0.0873015873015873,0.604162219850587,0.571829787916964,2072,"tags=43%, list=26%, signal=32%","ARHGDIA/RAC2/TAGAP/ARAP1/HMHA1/ARHGAP30","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","respiratory electron transport chain (mitochondrion) (M238)",15,-0.542953224910533,-1.38972989081651,0.0965585054080629,0.604162219850587,0.571829787916964,2008,"tags=53%, list=25%, signal=40%","ATP5D/UQCRH/ATP5I/NDUFS8/NDUFB2/NDUFB6/NDUFA4/NDUFS7","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","transmembrane transport (II) (M191)",10,-0.607209661145322,-1.39045215587172,0.102286164761529,0.604162219850587,0.571829787916964,540,"tags=40%, list=7%, signal=37%","MDFIC/KCNQ1/ATP11C/AXIN2","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","nuclear pore complex (M106.0)",12,-0.573491052749311,-1.3828494475464,0.105988967691095,0.604162219850587,0.571829787916964,452,"tags=25%, list=6%, signal=24%","XPO1/NUP88/NUP133","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","NOTCH_SIGNALING",16,0.511608703851379,1.34039150306514,0.115998363338789,0.604162219850587,0.571829787916964,712,"tags=31%, list=9%, signal=29%","FBXW11/DTX1/SAP30/PSEN2/RBX1","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","transcription elongation, RNA polymerase II (M234)",10,0.583572696660997,1.35307295663977,0.121956168831169,0.604162219850587,0.571829787916964,670,"tags=30%, list=8%, signal=28%","POLR2E/POLR2J/POLR2L","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","TGF_BETA_SIGNALING",34,0.406696421412394,1.28133093210261,0.123025768911056,0.604162219850587,0.571829787916964,841,"tags=21%, list=11%, signal=19%","ENG/BMPR1A/ID3/NOG/PPP1CA/SLC20A1/KLF10","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","TNFA_SIGNALING_VIA_NFKB",106,0.306970372369407,1.19301368644294,0.127763605442177,0.604162219850587,0.571829787916964,1333,"tags=23%, list=17%, signal=19%","MSC/SAT1/PER1/IRF1/KLF6/PTGER4/MAP3K8/PLEK/YRDC/IFIT2/EHD1/KLF10/CLCF1/RIPK2/B4GALT1/MAP2K3/SLC2A6/GCH1/CCL4/MCL1/STAT5A/TNIP1/NFKBIA/MAFF","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","CORO1A-DEF6 network (II) (M32.4)",10,-0.588875232805505,-1.34846806529634,0.128104059913283,0.604162219850587,0.571829787916964,154,"tags=20%, list=2%, signal=20%","DEF6/CNOT3","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","MYOGENESIS",55,-0.364951822750347,-1.24915319765687,0.129305368481816,0.604162219850587,0.571829787916964,1572,"tags=33%, list=20%, signal=26%","MEF2C/WWTR1/APP/ACSL1/AEBP1/FXYD1/BHLHE40/GADD45B/OCEL1/ITGB1/MYH9/GAA/FHL1/PDE4DIP/VIPR1/RIT1/TPM2/FKBP1B","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","cell cycle, ATP binding (M144)",12,-0.549728990001884,-1.3255523804251,0.139479905437352,0.604162219850587,0.571829787916964,1835,"tags=75%, list=23%, signal=58%","HDAC2/ERBB2IP/MCTS1/PCNP/VPS4B/RBM7/PSMC6/PPP1R12A/TLK1","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","enriched in myeloid cells and monocytes (M81)",10,-0.58278163993433,-1.33451431935503,0.140126133228222,0.604162219850587,0.571829787916964,174,"tags=50%, list=2%, signal=49%","CD14/PRAM1/HHEX/ACTN1/FKBP1B","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","T cell activation (III) (M7.4)",11,-0.561772000111878,-1.3263889660637,0.141231855629659,0.604162219850587,0.571829787916964,430,"tags=64%, list=5%, signal=60%","CD96/KLF12/RASGRP1/ETS1/LEF1/CAMK4/NELL2","BTM",0.635543350333464
"CD8_CM","D1.covid.m.sub.baseline","E2F_TARGETS",116,0.299009635321805,1.17815637763303,0.142155816435432,0.604162219850587,0.571829787916964,2215,"tags=36%, list=28%, signal=27%","NAA38/PRKDC/CDK4/MLH1/TIMELESS/ORC6/PRDX4/ORC2/CDKN2A/MSH2/PAN2/RAN/PRPS1/RFC3/SHMT1/PAICS/NASP/BRCA2/UBE2S/CDKN2C/CDC25B/HUS1/POLD1/SRSF1/CBX5/CCNE1/NUP107/CTCF/CKS1B/MCM6/TBRG4/RPA3/STAG1/MCM2/PDS5B/ATAD2/MTHFD2/AK2/SLBP/TCF19/MXD3/TMPO","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","INFLAMMATORY_RESPONSE",78,0.324654082486557,1.20026360135032,0.148077331633737,0.607627671186714,0.57510978166279,1364,"tags=22%, list=17%, signal=18%","TLR1/RGS1/LY6E/IRF1/IFITM1/KLF6/PTGER4/AHR/BEST1/BST2/ADRM1/RIPK2/IRF7/GCH1/NFKBIA/CXCR6/TNFRSF1B","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","UV_RESPONSE_UP",70,0.329806740344526,1.19921491577281,0.155009451795841,0.614870825456837,0.581965310251053,1784,"tags=27%, list=22%, signal=21%","MGAT1/IRF1/DNAJA1/PRKCD/CYB5R1/POLE3/HLA-F/GLS/DNAJB1/MRPL23/AP2S1/GCH1/PDAP1/NFKBIA/BAK1/SULT1A1/CCNE1/TAP1/ACAA1","Hallmark",0.520388873886038
"CD8_CM","D1.covid.m.sub.baseline","SPERMATOGENESIS",39,-0.379548115444021,-1.21356855476103,0.176889059796193,0.679025745669257,0.642686906560022,365,"tags=18%, list=5%, signal=17%","GFI1/PHKG2/GSTM3/CAMK4/STAM2/TOPBP1/IDE","Hallmark",0.554252387361405
"CD8_CM","D1.covid.m.sub.baseline","cell cycle, mitotic phase (M230)",10,-0.552750017586212,-1.26574477119023,0.190973590855341,0.700563921422817,0.663072442213547,1490,"tags=50%, list=19%, signal=41%","JMY/TUBE1/NAE1/AHCTF1/SMC3","BTM",0.777096114519427
"CD8_CM","D1.covid.m.sub.baseline","Resting dendritic cell surface signature (S10)",24,0.417491735344467,1.2129523702375,0.194274028629857,0.700563921422817,0.663072442213547,1574,"tags=38%, list=20%, signal=30%","ENG/PSEN2/HLA-DMA/CD151/AGPAT9/HLA-DQB1/SLC27A3/ITPRIPL2/SLAMF8","BTM",0.777096114519427
"CD8_CM","D1.covid.m.sub.baseline","DNA repair (M76)",13,0.489872099888361,1.21886991975898,0.214661806399352,0.743970161624534,0.704155747844539,1847,"tags=38%, list=23%, signal=30%","FANCD2/RFC3/BRCA2/POLD1/RPA3","BTM",0.78773311230833
"CD8_CM","D1.covid.m.sub.baseline","NK cell surface signature (S1)",25,0.405681828557122,1.18738081171572,0.218814753418981,0.743970161624534,0.704155747844539,744,"tags=24%, list=9%, signal=22%","RARRES3/GPR114/CD97/ENPP5/SLAMF7/IL12RB2","BTM",0.78773311230833
"CD8_CM","D1.covid.m.sub.baseline","BILE_ACID_METABOLISM",47,0.340262579622345,1.14813248869603,0.227149131980757,0.748163608848685,0.708124777946124,1417,"tags=23%, list=18%, signal=19%","IDI1/GCLM/PAOX/PHYH/SLC27A5/PEX16/PEX7/SCP2/FDXR/PEX13/HSD17B4","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","T cell differentiation (M14)",10,-0.527162004943061,-1.20715066503415,0.23807646826961,0.748163608848685,0.708124777946124,454,"tags=40%, list=6%, signal=38%","RASGRP1/TXK/MAL/TCF7","BTM",0.816262176924376
"CD8_CM","D1.covid.m.sub.baseline","P53_PATHWAY",107,0.283910342259924,1.10537683649544,0.240110591237771,0.748163608848685,0.708124777946124,1327,"tags=18%, list=17%, signal=15%","NOL8/CDKN2AIP/NDRG1/SAT1/KIF13B/DNTTIP2/CDKN2A/TRAFD1/FBXW7/RAD9A/PERP/DDB2/GM2A/CD81/SERTAD3/EI24/CGRRF1/FDXR/POM121","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","HYPOXIA",85,0.292672262090252,1.10072944096564,0.266497997048282,0.748163608848685,0.708124777946124,1431,"tags=24%, list=18%, signal=20%","LDHA/NDRG1/SIAH2/SAP30/GPI/ALDOC/IDS/KLF6/PDK3/NDST2/PAM/JMJD6/MT2A/XPNPEP1/PDGFB/UGP2/PFKP/MAFF/SLC2A1/BCL2","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","DNA_REPAIR",106,0.279567475139105,1.0865147067805,0.271045918367347,0.748163608848685,0.708124777946124,1488,"tags=30%, list=19%, signal=25%","ARL6IP1/SNAPC5/POLR2E/GTF2B/NELFE/POLR2J/ERCC1/GUK1/RBX1/RFC3/PNP/ADRM1/ERCC8/COX17/DDB2/TAF9/HCLS1/DAD1/CMPK2/DGCR8/APRT/SRSF6/ERCC3/AGO4/AK3/SDCBP/POM121/SF3A3/POLD1/NCBP2/GTF2F1/POLR2C","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","leukocyte differentiation (M160)",10,0.501589685836599,1.16298696480859,0.279220779220779,0.748163608848685,0.708124777946124,947,"tags=20%, list=12%, signal=18%","KLF6/MED1","BTM",0.86090775988287
"CD8_CM","D1.covid.m.sub.baseline","XENOBIOTIC_METABOLISM",71,-0.306960501917914,-1.10149547518341,0.279832253145254,0.748163608848685,0.708124777946124,1365,"tags=20%, list=17%, signal=16%","ECH1/NDRG2/DHPS/LONP1/RETSAT/MAN1A1/FBP1/AKR1C3/DCXR/NMT1/SPINT2/CSAD/SLC1A5/SLC46A3","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","enriched in antigen presentation (III) (M95.1)",12,0.474330387187487,1.15581472961918,0.281567194478279,0.748163608848685,0.708124777946124,1192,"tags=42%, list=15%, signal=36%","HLA-DMB/HLA-DMA/PLEK/PTPRC/HLA-DRB1","BTM",0.86090775988287
"CD8_CM","D1.covid.m.sub.baseline","regulation of antigen presentation and immune response (M5.0)",47,0.326163827528523,1.10055971314441,0.28696925329429,0.748163608848685,0.708124777946124,1707,"tags=38%, list=21%, signal=30%","TLR1/HLA-DMB/ZAP70/HLA-DOA/CTLA4/HLA-DMA/PAK1/HLA-DQB1/PTPRC/VASP/HLA-DRB1/THEMIS/NFKBIA/CD3D/LILRB1/HLA-DPB1/LCK/HLA-DPA1","BTM",0.86090775988287
"CD8_CM","D1.covid.m.sub.baseline","KRAS_SIGNALING_DN",37,0.344688218297117,1.10760643059864,0.288828903654485,0.748163608848685,0.708124777946124,1473,"tags=27%, list=18%, signal=22%","IFI44L/PTPRJ/GAMT/KMT2D/CCDC106/SLC29A3/CLSTN3/STAG3/RSAD2/PLAG1","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","APICAL_SURFACE",16,-0.436651515990364,-1.13818127188352,0.289206100899492,0.748163608848685,0.708124777946124,782,"tags=31%, list=10%, signal=28%","APP/ADAM10/MAL/GSTM3/AKAP7","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","COMPLEMENT",101,0.277961898848895,1.07264037242841,0.299766305502443,0.758982773506186,0.718364942637434,2000,"tags=36%, list=25%, signal=27%","GNG2/IRF1/PSMB9/GCA/CALM3/PRKCD/MSRB1/PLEK/EHD1/LIPA/S100A12/IRF7/XPNPEP1/FDX1/GZMK/SERPINA1/PDGFB/GZMA/F5/PIK3CG/MAFF/ERAP2/CTSC/PPP2CB/CASP4/S100A9/CTSS/PFN1/LCK/IRF2/CD55/GNAI2/CASP1/PRDM4/AKAP10/PREP","Hallmark",0.612565928635427
"CD8_CM","D1.covid.m.sub.baseline","mitotic cell division (M6)",12,-0.467861017566296,-1.12814549864104,0.307919621749409,0.763384062253743,0.722530691385674,2684,"tags=50%, list=34%, signal=33%","KIF18A/ZWINT/CENPE/MAD2L1/NUF2/CENPN","BTM",0.886808510638298
"CD8_CM","D1.covid.m.sub.baseline","PI3K_AKT_MTOR_SIGNALING",62,0.299706984477008,1.0658488721431,0.326975476839237,0.79408330089529,0.751587025172897,576,"tags=16%, list=7%, signal=15%","PAK4/NFKBIB/CDK4/CLTC/CALR/STAT2/PPP1CA/ARHGDIA/RPTOR/HSP90B1","Hallmark",0.640326975476839
"CD8_CM","D1.covid.m.sub.baseline","ESTROGEN_RESPONSE_EARLY",72,0.286651857887325,1.04630559822463,0.353596970971813,0.841560790912915,0.796523703031242,2281,"tags=36%, list=29%, signal=26%","SLC9A3R1/SIAH2/PMAIP1/SLC1A4/SLC37A1/DHRS3/KRT18/KLF10/B4GALT1/ADCY9/XBP1/BAG1/SLC2A1/BCL2/ITPK1/GLA/SVIL/FDFT1/ABHD2/SYNGR1/ELOVL5/ISG20L2/TIPARP/SLC22A5/PEX11A/DYNLT3","Hallmark",0.664762305427009
"CD8_CM","D1.covid.m.sub.baseline","proteasome (M226)",10,0.461601088578399,1.07026931397672,0.376420454545455,0.878314393939394,0.831310394971386,1796,"tags=50%, list=22%, signal=39%","RAN/TAF9/PSMD14/PSMC2/PSMA4","BTM",0.928557351202207
"CD8_CM","D1.covid.m.sub.baseline","MTORC1_SIGNALING",132,0.254967225742955,1.02289641762698,0.391295025728988,0.884592862487394,0.83725286409687,1441,"tags=23%, list=18%, signal=19%","SLC9A3R1/IDI1/LDHA/NFKBIB/GPI/CALR/SERPINH1/SLC1A4/PSMB5/HSP90B1/SYTL2/CYP51A1/TXNRD1/PNP/PSMC4/ACLY/MAP2K3/GSK3B/PDAP1/XBP1/GGA2/FDXR/RDH11/QDPR/COPS5/SLC2A1/PSMD14/PPIA/SRD5A1/PSMC2","Hallmark",0.707341008048555
"CD8_CM","D1.covid.m.sub.baseline","intracellular transport (M147)",12,-0.433749726612524,-1.04589350948728,0.403861308116627,0.884592862487394,0.83725286409687,1580,"tags=33%, list=20%, signal=27%","VPS4B/SRP9/PPP1R12A/NUP133","BTM",0.928557351202207
"CD8_CM","D1.covid.m.sub.baseline","KLF12 targets network (M32.3)",10,-0.45811184868025,-1.04903239916564,0.410524241229799,0.884592862487394,0.83725286409687,2578,"tags=50%, list=32%, signal=34%","LTBP3/CLPTM1/POR/NBEAL2/CNOT3","BTM",0.928557351202207
"CD8_CM","D1.covid.m.sub.baseline","enriched in T cells (I) (M7.0)",42,0.307597057181198,1.01843196689387,0.421313506815366,0.884592862487394,0.83725286409687,1324,"tags=29%, list=17%, signal=24%","GZMM/PRF1/ZAP70/EOMES/IL32/CD2/GIMAP7/GZMK/GZMA/GPR171/CD3D/NKG7","BTM",0.928557351202207
"CD8_CM","D1.covid.m.sub.baseline","Monocyte surface signature (S4)",39,0.311730951878054,1.01600943245356,0.4234534471985,0.884592862487394,0.83725286409687,1388,"tags=23%, list=17%, signal=19%","TLR1/SLC16A3/TMEM154/TNFSF12/C10orf54/TMEM55A/CCR2/TNFRSF1B/LILRB1","BTM",0.928557351202207
